Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 1.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 4.037280 	 TrialNumber 	 1 	 TrialTime 	 4.039562 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 4.186313 	 StimulusOff 	 4.702974 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 20 	 TrialTime 	 53.836970 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 53.869417 	 StimulusOff 	 54.386083 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 21 	 TrialTime 	 54.387463 	 ImageNumber 	 14 	 Dot 	 Yes 	 StimulusOn 	 54.419394 	 StimulusOff 	 54.936109 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 22 	 TrialTime 	 54.937087 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 54.969517 	 StimulusOff 	 55.486088 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 23 	 TrialTime 	 55.487991 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 55.519428 	 StimulusOff 	 56.036092 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 24 	 TrialTime 	 56.037043 	 ImageNumber 	 9 	 Dot 	 Yes 	 StimulusOn 	 56.069420 	 StimulusOff 	 56.586087 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 25 	 TrialTime 	 56.587045 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 56.619425 	 StimulusOff 	 57.136083 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 26 	 TrialTime 	 57.137192 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 57.169428 	 StimulusOff 	 57.686061 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 27 	 TrialTime 	 57.687136 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 57.719425 	 StimulusOff 	 58.236123 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 28 	 TrialTime 	 58.237154 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 58.269437 	 StimulusOff 	 58.786082 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 29 	 TrialTime 	 58.787101 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 58.819423 	 StimulusOff 	 59.336075 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 3.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 40.304885 	 TrialNumber 	 30 	 TrialTime 	 59.337497 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 59.369413 	 StimulusOff 	 59.886078 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 1 	 TrialTime 	 62.936497 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 62.969409 	 StimulusOff 	 63.486053 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 2 	 TrialTime 	 63.488669 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 63.519368 	 StimulusOff 	 64.036044 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 3 	 TrialTime 	 64.037013 	 ImageNumber 	 6 	 Dot 	 Yes 	 StimulusOn 	 64.069430 	 StimulusOff 	 64.586018 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 4 	 TrialTime 	 64.586969 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 64.619398 	 StimulusOff 	 65.136025 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 5 	 TrialTime 	 65.139039 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 65.169386 	 StimulusOff 	 65.686016 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 6 	 TrialTime 	 65.686917 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 65.719386 	 StimulusOff 	 66.236018 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 7 	 TrialTime 	 66.236929 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 66.269371 	 StimulusOff 	 66.786002 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 8 	 TrialTime 	 66.786949 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 66.819370 	 StimulusOff 	 67.336007 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 9 	 TrialTime 	 67.337059 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 67.369376 	 StimulusOff 	 67.886000 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 10 	 TrialTime 	 67.887265 	 ImageNumber 	 7 	 Dot 	 Yes 	 StimulusOn 	 67.919348 	 StimulusOff 	 68.436014 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 11 	 TrialTime 	 68.436954 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 68.469366 	 StimulusOff 	 68.986035 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 12 	 TrialTime 	 68.988548 	 ImageNumber 	 3 	 Dot 	 Yes 	 StimulusOn 	 69.036005 	 StimulusOff 	 69.552677 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 13 	 TrialTime 	 69.554781 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 69.585996 	 StimulusOff 	 70.102677 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 14 	 TrialTime 	 70.103621 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 70.136007 	 StimulusOff 	 70.652695 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 15 	 TrialTime 	 70.653565 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 70.686033 	 StimulusOff 	 71.202690 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 16 	 TrialTime 	 71.203606 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 71.236034 	 StimulusOff 	 71.752691 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 17 	 TrialTime 	 71.753793 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 71.786011 	 StimulusOff 	 72.302674 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 18 	 TrialTime 	 72.303763 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 72.336027 	 StimulusOff 	 72.852697 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 19 	 TrialTime 	 72.857097 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 72.886026 	 StimulusOff 	 73.402694 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 20 	 TrialTime 	 73.403843 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 73.436005 	 StimulusOff 	 73.952681 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 21 	 TrialTime 	 73.953644 	 ImageNumber 	 4 	 Dot 	 Yes 	 StimulusOn 	 73.986004 	 StimulusOff 	 74.502677 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 22 	 TrialTime 	 74.503550 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 74.536016 	 StimulusOff 	 75.052665 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 23 	 TrialTime 	 75.053563 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 75.086005 	 StimulusOff 	 75.602665 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 24 	 TrialTime 	 75.603533 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 75.636022 	 StimulusOff 	 76.152670 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 25 	 TrialTime 	 76.153562 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 76.185999 	 StimulusOff 	 76.702660 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 26 	 TrialTime 	 76.703614 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 76.735998 	 StimulusOff 	 77.252643 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 27 	 TrialTime 	 77.253581 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 77.285979 	 StimulusOff 	 77.802662 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 28 	 TrialTime 	 77.803581 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 77.836005 	 StimulusOff 	 78.352672 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 29 	 TrialTime 	 78.354008 	 ImageNumber 	 15 	 Dot 	 Yes 	 StimulusOn 	 78.385987 	 StimulusOff 	 78.902684 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 4.000000 	 BlockCondition 	 Colour 	 BlockTime 	 59.910786 	 TrialNumber 	 30 	 TrialTime 	 78.904298 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 78.935993 	 StimulusOff 	 79.452638 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 1 	 TrialTime 	 82.503027 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 82.535989 	 StimulusOff 	 83.052638 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 2 	 TrialTime 	 83.053776 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 83.085965 	 StimulusOff 	 83.602596 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 3 	 TrialTime 	 83.603478 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 83.635959 	 StimulusOff 	 84.152604 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 4 	 TrialTime 	 84.153825 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 84.185965 	 StimulusOff 	 84.702590 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 5 	 TrialTime 	 84.703533 	 ImageNumber 	 12 	 Dot 	 Yes 	 StimulusOn 	 84.735984 	 StimulusOff 	 85.252621 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 6 	 TrialTime 	 85.253541 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 85.285955 	 StimulusOff 	 85.802603 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 7 	 TrialTime 	 85.803536 	 ImageNumber 	 15 	 Dot 	 Yes 	 StimulusOn 	 85.835954 	 StimulusOff 	 86.352614 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 8 	 TrialTime 	 86.353518 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 86.385952 	 StimulusOff 	 86.902649 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 9 	 TrialTime 	 86.904435 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 86.935940 	 StimulusOff 	 87.452605 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 10 	 TrialTime 	 87.453576 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 87.485915 	 StimulusOff 	 88.002620 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 11 	 TrialTime 	 88.003585 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 88.035969 	 StimulusOff 	 88.552617 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 12 	 TrialTime 	 88.554120 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 88.585916 	 StimulusOff 	 89.102604 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 13 	 TrialTime 	 89.103552 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 89.135935 	 StimulusOff 	 89.652602 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 14 	 TrialTime 	 89.653614 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 89.685910 	 StimulusOff 	 90.202607 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 15 	 TrialTime 	 90.206766 	 ImageNumber 	 5 	 Dot 	 Yes 	 StimulusOn 	 90.252610 	 StimulusOff 	 90.769257 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 16 	 TrialTime 	 90.770378 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 90.802592 	 StimulusOff 	 91.319269 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 17 	 TrialTime 	 91.320530 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 91.352594 	 StimulusOff 	 91.869253 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 18 	 TrialTime 	 91.870219 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 91.902604 	 StimulusOff 	 92.419267 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 19 	 TrialTime 	 92.420304 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 92.452596 	 StimulusOff 	 92.969258 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 20 	 TrialTime 	 92.970245 	 ImageNumber 	 10 	 Dot 	 Yes 	 StimulusOn 	 93.002593 	 StimulusOff 	 93.519247 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 21 	 TrialTime 	 93.520255 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 93.552609 	 StimulusOff 	 94.069285 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 22 	 TrialTime 	 94.070177 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 94.102594 	 StimulusOff 	 94.619237 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 23 	 TrialTime 	 94.620209 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 94.652594 	 StimulusOff 	 95.169221 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 24 	 TrialTime 	 95.170160 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 95.202577 	 StimulusOff 	 95.719222 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 25 	 TrialTime 	 95.720179 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 95.752555 	 StimulusOff 	 96.269205 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 26 	 TrialTime 	 96.270177 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 96.302576 	 StimulusOff 	 96.819201 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 27 	 TrialTime 	 96.820273 	 ImageNumber 	 8 	 Dot 	 Yes 	 StimulusOn 	 96.852600 	 StimulusOff 	 97.369208 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 28 	 TrialTime 	 97.370195 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 97.402561 	 StimulusOff 	 97.919211 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 29 	 TrialTime 	 97.920159 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 97.952555 	 StimulusOff 	 98.469204 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 5.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 79.474081 	 TrialNumber 	 30 	 TrialTime 	 98.470180 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 98.502573 	 StimulusOff 	 99.019190 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 6.000000 	 BlockCondition 	 Colour 	 BlockTime 	 99.042041 	 TrialNumber 	 1 	 TrialTime 	 102.069662 	 ImageNumber 	 4 	 Dot 	 Yes 	 StimulusOn 	 102.102553 	 StimulusOff 	 102.619207 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 6.000000 	 BlockCondition 	 Colour 	 BlockTime 	 99.042041 	 TrialNumber 	 2 	 TrialTime 	 102.620313 	 ImageNumber 	 14 	 Dot 	 Yes 	 StimulusOn 	 102.652546 	 StimulusOff 	 103.169204 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 6.000000 	 BlockCondition 	 Colour 	 BlockTime 	 99.042041 	 TrialNumber 	 3 	 TrialTime 	 103.170085 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 103.202556 	 StimulusOff 	 103.719229 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 6.000000 	 BlockCondition 	 Colour 	 BlockTime 	 99.042041 	 TrialNumber 	 4 	 TrialTime 	 103.720210 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 103.752519 	 StimulusOff 	 104.269214 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 6.000000 	 BlockCondition 	 Colour 	 BlockTime 	 99.042041 	 TrialNumber 	 5 	 TrialTime 	 104.270341 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 104.302524 	 StimulusOff 	 104.819201 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 6.000000 	 BlockCondition 	 Colour 	 BlockTime 	 99.042041 	 TrialNumber 	 6 	 TrialTime 	 104.820203 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 104.852506 	 StimulusOff 	 105.369178 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 6.000000 	 BlockCondition 	 Colour 	 BlockTime 	 99.042041 	 TrialNumber 	 7 	 TrialTime 	 105.370203 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 105.402532 	 StimulusOff 	 105.919204 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 6.000000 	 BlockCondition 	 Colour 	 BlockTime 	 99.042041 	 TrialNumber 	 8 	 TrialTime 	 105.920114 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 105.969208 	 StimulusOff 	 106.485863 	 ButtonPressed 	 0.000000 	 
